Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"GTP-AFS 135"
"126 ", porsche_992_gt3_r, no,"0", "02:07.7690", "35.4250", "49.0630", "43.2810",  "F:M - R:M",     
"127 ", porsche_992_gt3_r, no,"0", "02:09.1260", "35.8180", "49.1000", "44.2080",  "F:M - R:M",     
"128 ", porsche_992_gt3_r, no,"0", "02:30.7950", "47.9970", "58.8950", "43.9030",  "F:M - R:M",     
"129 ", porsche_992_gt3_r, no,"0", "02:06.5080", "35.2070", "48.6050", "42.6960",  "F:M - R:M",     
"130 ", porsche_992_gt3_r, no,"0", "02:09.9920", "35.1730", "48.8380", "45.9810",  "F:M - R:M",     
"131 ", porsche_992_gt3_r, no,"0", "02:07.0780", "35.3450", "49.0280", "42.7050",  "F:M - R:M",     
"132 ", porsche_992_gt3_r, no,"0", "02:06.3470", "35.2230", "48.6180", "42.5060",  "F:M - R:M",     
"133 ", porsche_992_gt3_r, no,"0", "02:06.5780", "35.3140", "48.3980", "42.8660",  "F:M - R:M",     
"134 ", porsche_992_gt3_r, no,"0", "02:06.3270", "35.2020", "48.3970", "42.7280",  "F:M - R:M",     
"135 ", porsche_992_gt3_r, no,"0", "02:06.5940", "35.4060", "48.7480", "42.4400",  "F:M - R:M",     
"136 ", porsche_992_gt3_r, no,"0", "02:06.5580", "35.1440", "48.5780", "42.8360",  "F:M - R:M",     
"137 ", porsche_992_gt3_r, no,"0", "02:06.3420", "35.3060", "48.4030", "42.6330",  "F:M - R:M",     
"138 ", porsche_992_gt3_r, no,"0", "02:06.3910", "35.1980", "48.5200", "42.6730",  "F:M - R:M",     
"139 ", porsche_992_gt3_r, no,"0", "02:06.3470", "35.2630", "48.4200", "42.6640",  "F:M - R:M",     
"140 ", porsche_992_gt3_r, no,"0", "02:09.7690", "36.9030", "49.8500", "43.0160",  "F:M - R:M",     
"141 ", porsche_992_gt3_r, no,"0", "02:06.3380", "35.1240", "48.4510", "42.7630",  "F:M - R:M",     
"142 ", porsche_992_gt3_r, no,"0", "02:07.0100", "35.2600", "48.7400", "43.0100",  "F:M - R:M",     
"143 ", porsche_992_gt3_r, no,"0", "02:09.1980", "35.7550", "49.2800", "44.1630",  "F:M - R:M",     
"144 ", porsche_992_gt3_r, no,"0", "02:06.5490", "35.2210", "48.5770", "42.7510",  "F:M - R:M",     
"145 ", porsche_992_gt3_r, no,"0", "02:09.1040", "35.5810", "49.3160", "44.2070",  "F:M - R:M",     
"146 ", porsche_992_gt3_r, no,"0", "03:01.5350", "89.2500", "49.4280", "42.8570",  "F:M - R:M",     
"147 ", porsche_992_gt3_r, no,"0", "02:06.3440", "35.3360", "48.5600", "42.4480",  "F:M - R:M",     
"148 ", porsche_992_gt3_r, no,"0", "02:05.9750", "35.2100", "48.4430", "42.3220",  "F:M - R:M",     
"149 ", porsche_992_gt3_r, no,"0", "02:06.5250", "35.2370", "48.5100", "42.7780",  "F:M - R:M",     
"150 ", porsche_992_gt3_r, no,"0", "02:06.3410", "35.3020", "48.5910", "42.4480",  "F:M - R:M",     
"151 ", porsche_992_gt3_r, no,"0", "02:06.7810", "35.1840", "48.8200", "42.7770",  "F:M - R:M",     
"152 ", porsche_992_gt3_r, no,"0", "02:06.6450", "35.3260", "48.7570", "42.5620",  "F:M - R:M",     
"153 ", porsche_992_gt3_r, no,"0", "02:07.3760", "35.2570", "49.0990", "43.0200",  "F:M - R:M",     
"154 ", porsche_992_gt3_r, no,"0", "02:06.1640", "35.3680", "48.5770", "42.2190",  "F:M - R:M",     
"155 ", porsche_992_gt3_r, no,"0", "02:05.5750", "35.0840", "48.2400", "42.2510",  "F:M - R:M",     
"156 ", porsche_992_gt3_r, no,"0", "02:06.7350", "35.9510", "48.4300", "42.3540",  "F:M - R:M",     
"157 ", porsche_992_gt3_r, no,"0", "02:06.6300", "35.2790", "48.3570", "42.9940",  "F:M - R:M",     
"158 ", porsche_992_gt3_r, no,"0", "02:07.3220", "35.6400", "48.6270", "43.0550",  "F:M - R:M",     
"159 ", porsche_992_gt3_r, no,"0", "02:06.1510", "35.2420", "48.4960", "42.4130",  "F:M - R:M",     
"160 ", porsche_992_gt3_r, no,"0", "02:05.4650", "34.9610", "48.2000", "42.3040",  "F:M - R:M",     
"161 ", porsche_992_gt3_r, no,"0", "02:05.5120", "35.0570", "48.2580", "42.1970",  "F:M - R:M",     
"162 ", porsche_992_gt3_r, no,"0", "02:06.1270", "35.0420", "48.6050", "42.4800",  "F:M - R:M",     
"163 ", porsche_992_gt3_r, no,"0", "02:05.7540", "35.1330", "48.2130", "42.4080",  "F:M - R:M",     
"164 ", porsche_992_gt3_r, no,"0", "02:23.5290", "51.9990", "49.0580", "42.4720",  "F:M - R:M",     
Average,,,"02:10.7117", "38.8699", "48.8447", "42.9971"
Best possible,,, "02:05.2500", "34.9610", "48.0920", "42.1970"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"LMP3-ACRT 058"
"1 ", acfsk_ginetta_g61_lt_p3, no,"0", "04:26.0090", "128.1790", "71.5720", "66.2580",  "F:M - R:M",     
"2 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:11.3260", "40.8090", "48.3110", "42.2060",  "F:M - R:M",     
"3 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.8740", "33.8640", "47.2310", "40.7790",  "F:M - R:M",     
"4 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.8720", "34.0580", "47.1330", "40.6810",  "F:M - R:M",     
"5 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.9140", "34.0380", "47.1230", "40.7530",  "F:M - R:M",     
"6 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.2480", "33.8400", "46.8270", "40.5810",  "F:M - R:M",     
"7 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.3290", "33.8350", "46.9210", "40.5730",  "F:M - R:M",     
"8 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.7560", "33.6820", "47.1780", "40.8960",  "F:M - R:M",     
"9 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.1700", "33.7290", "48.8970", "40.5440",  "F:M - R:M",     
"10 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.7000", "33.9870", "46.6240", "41.0890",  "F:M - R:M",     
"11 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.9390", "34.0990", "47.3130", "40.5270",  "F:M - R:M",     
"12 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.0690", "33.9350", "46.7600", "40.3740",  "F:M - R:M",     
"13 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:00.9830", "33.8640", "46.8530", "40.2660",  "F:M - R:M",     
"14 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.7990", "34.4820", "46.6960", "40.6210",  "F:M - R:M",     
"15 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:04.7650", "33.4830", "50.1250", "41.1570",  "F:M - R:M",     
"16 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.1010", "33.6560", "46.9040", "40.5410",  "F:M - R:M",     
"17 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:00.4290", "33.3980", "46.4950", "40.5360",  "F:M - R:M",     
"18 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.2200", "34.1500", "46.7600", "40.3100",  "F:M - R:M",     
"19 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.5120", "33.8110", "46.5750", "41.1260",  "F:M - R:M",     
"20 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.0070", "33.9210", "48.4240", "40.6620",  "F:M - R:M",     
"21 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.6760", "33.8100", "46.6870", "41.1790",  "F:M - R:M",     
"22 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.0790", "33.8690", "47.4400", "40.7700",  "F:M - R:M",     
"23 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.2070", "33.7090", "46.8580", "40.6400",  "F:M - R:M",     
"24 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.2900", "33.9620", "46.6700", "40.6580",  "F:M - R:M",     
"25 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.3000", "33.2900", "47.7590", "41.2510",  "F:M - R:M",     
"26 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.4390", "33.9100", "46.9080", "41.6210",  "F:M - R:M",     
"27 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:58.2060", "84.8980", "49.6940", "43.6140",  "F:M - R:M",     
"28 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.2360", "34.1630", "47.8270", "41.2460",  "F:M - R:M",     
"29 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:04.4550", "34.0760", "47.7820", "42.5970",  "F:M - R:M",     
"30 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:05.3700", "35.5410", "48.0680", "41.7610",  "F:M - R:M",     
"31 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:04.6270", "34.2990", "48.7880", "41.5400",  "F:M - R:M",     
"32 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.4950", "34.0970", "47.4350", "40.9630",  "F:M - R:M",     
"33 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:04.2430", "34.3910", "48.1950", "41.6570",  "F:M - R:M",     
"34 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:06.0690", "33.5940", "47.6270", "44.8480",  "F:M - R:M",     
"35 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:05.6120", "34.3520", "49.5180", "41.7420",  "F:M - R:M",     
"36 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.9650", "33.6440", "47.5290", "41.7920",  "F:M - R:M",     
"37 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.9590", "33.4670", "48.0520", "41.4400",  "F:M - R:M",     
"38 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:05.0070", "33.6750", "48.6080", "42.7240",  "F:M - R:M",     
"39 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:15.2060", "33.9390", "60.4880", "40.7790",  "F:M - R:M",     
"40 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.1770", "33.6360", "48.0230", "41.5180",  "F:M - R:M",     
"41 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.7230", "34.0330", "48.0060", "41.6840",  "F:M - R:M",     
"42 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.4030", "35.0270", "47.1960", "41.1800",  "F:M - R:M",     
"43 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:05.3130", "33.5310", "48.7300", "43.0520",  "F:M - R:M",     
"44 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.6690", "33.6010", "47.5610", "41.5070",  "F:M - R:M",     
"45 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.8630", "33.8560", "46.7280", "41.2790",  "F:M - R:M",     
"46 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.1690", "33.6410", "48.0380", "41.4900",  "F:M - R:M",     
"47 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.6400", "33.5750", "47.1110", "40.9540",  "F:M - R:M",     
"48 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.5650", "34.0580", "46.8500", "40.6570",  "F:M - R:M",     
"49 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.0710", "33.6400", "46.6920", "40.7390",  "F:M - R:M",     
"50 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:06.2830", "33.6370", "49.3470", "43.2990",  "F:M - R:M",     
"51 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:04.9080", "34.4490", "49.0590", "41.4000",  "F:M - R:M",     
"52 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:06.9360", "33.2910", "46.8670", "46.7780",  "F:M - R:M",     
"53 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:05.8290", "33.6500", "48.8480", "43.3310",  "F:M - R:M",     
"54 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:09.3380", "33.9970", "48.1010", "47.2400",  "F:M - R:M",     
"55 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:47.2030", "75.7360", "49.6400", "41.8270",  "F:M - R:M",     
"56 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.8320", "34.3220", "47.4850", "42.0250",  "F:M - R:M",     
"57 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.2350", "34.1510", "47.1070", "40.9770",  "F:M - R:M",     
"58 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.8330", "33.6500", "47.8630", "40.3200",  "F:M - R:M",     
"59 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.1740", "34.2980", "47.3590", "40.5170",  "F:M - R:M",     
"60 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.0970", "33.6980", "46.9090", "41.4900",  "F:M - R:M",     
"61 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.5800", "33.5690", "47.2240", "40.7870",  "F:M - R:M",     
"62 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.5010", "33.9060", "47.4120", "41.1830",  "F:M - R:M",     
"63 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:00.7960", "33.7160", "46.4940", "40.5860",  "F:M - R:M",     
"64 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.6050", "33.5300", "46.7380", "41.3370",  "F:M - R:M",     
"65 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.2140", "34.4740", "47.9840", "40.7560",  "F:M - R:M",     
"66 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.1010", "33.7690", "46.6790", "40.6530",  "F:M - R:M",     
"67 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.7610", "33.4930", "46.6780", "41.5900",  "F:M - R:M",     
"68 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.2320", "34.7440", "47.1510", "41.3370",  "F:M - R:M",     
"69 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:08.0760", "34.0930", "53.4150", "40.5680",  "F:M - R:M",     
"70 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.5040", "34.1000", "46.7470", "40.6570",  "F:M - R:M",     
"71 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.0460", "33.7420", "46.9080", "41.3960",  "F:M - R:M",     
"72 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.2160", "33.4520", "47.4170", "40.3470",  "F:M - R:M",     
"73 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:00.6640", "33.8770", "46.4130", "40.3740",  "F:M - R:M",     
"74 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:00.7090", "33.8770", "46.3450", "40.4870",  "F:M - R:M",     
"75 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:00.1110", "33.7730", "46.2700", "40.0680",  "F:M - R:M",     
"76 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:00.3120", "33.3170", "46.4940", "40.5010",  "F:M - R:M",     
"77 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.0180", "33.8490", "46.4220", "40.7470",  "F:M - R:M",     
"78 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:00.8220", "33.9810", "46.5160", "40.3250",  "F:M - R:M",     
"79 ", acfsk_ginetta_g61_lt_p3, no,"0", "01:59.9380", "33.2810", "46.4850", "40.1720",  "F:M - R:M",     
"80 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:00.7040", "33.8270", "46.3230", "40.5540",  "F:M - R:M",     
"81 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.3890", "33.5100", "46.8800", "41.9990",  "F:M - R:M",     
"82 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:58.6370", "83.4850", "49.1980", "45.9540",  "F:M - R:M",     
"83 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:04.3510", "34.4810", "48.2770", "41.5930",  "F:M - R:M",     
"84 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.3610", "33.9350", "47.1560", "41.2700",  "F:M - R:M",     
"85 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.4890", "33.7310", "47.2150", "41.5430",  "F:M - R:M",     
"86 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.2770", "33.7030", "47.2990", "41.2750",  "F:M - R:M",     
"87 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:57.0260", "83.8720", "50.0170", "43.1370",  "F:M - R:M",     
"88 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:05.3860", "34.5890", "47.5560", "43.2410",  "F:M - R:M",     
"89 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.8420", "34.2600", "47.3750", "41.2070",  "F:M - R:M",     
"90 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:12.6020", "33.8460", "47.5100", "51.2460",  "F:M - R:M",     
"91 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.9880", "33.9690", "47.3710", "41.6480",  "F:M - R:M",     
"92 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.9180", "33.9570", "47.0650", "40.8960",  "F:M - R:M",     
"93 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.2080", "33.2690", "47.8630", "41.0760",  "F:M - R:M",     
"94 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.6800", "33.8750", "46.9170", "40.8880",  "F:M - R:M",     
"95 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.4990", "34.3440", "47.0110", "41.1440",  "F:M - R:M",     
"96 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.4890", "33.6550", "48.9190", "40.9150",  "F:M - R:M",     
"97 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.4160", "33.4480", "48.0550", "41.9130",  "F:M - R:M",     
"98 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:04.5850", "33.8430", "48.6900", "42.0520",  "F:M - R:M",     
"99 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.2920", "33.6740", "47.8450", "41.7730",  "F:M - R:M",     
"100 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.4090", "33.4130", "49.3030", "40.6930",  "F:M - R:M",     
"101 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.8830", "34.2320", "47.2640", "41.3870",  "F:M - R:M",     
"102 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.7830", "33.4340", "46.8230", "41.5260",  "F:M - R:M",     
"103 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.2880", "33.7200", "47.4380", "41.1300",  "F:M - R:M",     
"104 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.4740", "33.5450", "47.1340", "41.7950",  "F:M - R:M",     
"105 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:24.2540", "35.8320", "66.4420", "41.9800",  "F:M - R:M",     
"106 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.6370", "33.4100", "47.1020", "41.1250",  "F:M - R:M",     
"107 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.6850", "33.5900", "47.6650", "42.4300",  "F:M - R:M",     
"108 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.7330", "34.9970", "47.4310", "41.3050",  "F:M - R:M",     
"109 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:00.9750", "33.5260", "46.6200", "40.8290",  "F:M - R:M",     
"110 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.8550", "33.6280", "47.1330", "41.0940",  "F:M - R:M",     
"111 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:04.3500", "33.4630", "47.0380", "43.8490",  "F:M - R:M",     
"112 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.5040", "33.5340", "46.6280", "41.3420",  "F:M - R:M",     
"113 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.5130", "33.5170", "47.4620", "41.5340",  "F:M - R:M",     
"114 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:08.0500", "34.5350", "47.6470", "45.8680",  "F:M - R:M",     
"115 ", acfsk_ginetta_g61_lt_p3, no,"0", "03:18.5360", "106.8800", "49.4330", "42.2230",  "F:M - R:M",     
"116 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:05.7330", "34.0940", "49.6900", "41.9490",  "F:M - R:M",     
"117 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:07.6830", "35.5630", "49.2170", "42.9030",  "F:M - R:M",     
"118 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:05.5490", "33.8800", "48.5640", "43.1050",  "F:M - R:M",     
"119 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:05.3360", "34.9310", "49.0150", "41.3900",  "F:M - R:M",     
"120 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:04.3280", "33.7710", "49.0310", "41.5260",  "F:M - R:M",     
"121 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:06.0390", "33.5900", "49.4100", "43.0390",  "F:M - R:M",     
"122 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.9620", "33.9700", "47.4300", "41.5620",  "F:M - R:M",     
"123 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.8010", "34.1780", "47.4480", "41.1750",  "F:M - R:M",     
"124 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:06.6870", "34.7510", "49.1940", "42.7420",  "F:M - R:M",     
"125 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:04.3070", "34.1550", "48.1590", "41.9930",  "F:M - R:M",     
"126 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:14.2910", "34.0220", "56.9440", "43.3250",  "F:M - R:M",     
"127 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:04.0990", "34.1930", "47.9160", "41.9900",  "F:M - R:M",     
"128 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.9090", "33.6750", "48.4010", "40.8330",  "F:M - R:M",     
"129 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.1040", "33.7700", "47.8940", "41.4400",  "F:M - R:M",     
"130 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.8430", "33.8610", "47.8530", "42.1290",  "F:M - R:M",     
"131 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:04.2260", "34.0740", "47.9160", "42.2360",  "F:M - R:M",     
"132 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.1410", "33.9010", "47.3900", "41.8500",  "F:M - R:M",     
"133 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:04.2710", "33.7000", "48.3970", "42.1740",  "F:M - R:M",     
"134 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:08.1040", "37.1320", "48.8300", "42.1420",  "F:M - R:M",     
"135 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.4770", "33.9440", "47.2780", "41.2550",  "F:M - R:M",     
"136 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.2540", "33.6760", "47.2910", "41.2870",  "F:M - R:M",     
"137 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.9490", "33.7200", "47.1870", "43.0420",  "F:M - R:M",     
"138 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.4770", "34.2910", "47.9650", "41.2210",  "F:M - R:M",     
"139 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.2650", "33.6240", "47.3490", "41.2920",  "F:M - R:M",     
"140 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.5120", "33.6820", "47.2680", "41.5620",  "F:M - R:M",     
"141 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.2340", "33.7420", "46.8950", "41.5970",  "F:M - R:M",     
"142 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:05.1750", "33.7880", "47.4350", "43.9520",  "F:M - R:M",     
"143 ", acfsk_ginetta_g61_lt_p3, no,"0", "03:22.7920", "107.5360", "50.9400", "44.3160",  "F:M - R:M",     
"144 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.5220", "34.2780", "47.0790", "42.1650",  "F:M - R:M",     
"145 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:04.9190", "34.6140", "48.4470", "41.8580",  "F:M - R:M",     
"146 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:06.7540", "33.7350", "47.8620", "45.1570",  "F:M - R:M",     
"147 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.1360", "33.6740", "47.4080", "41.0540",  "F:M - R:M",     
"148 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.0140", "33.5600", "46.7240", "40.7300",  "F:M - R:M",     
"149 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:07.0800", "33.6910", "49.7070", "43.6820",  "F:M - R:M",     
"150 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.9670", "34.5950", "47.5070", "40.8650",  "F:M - R:M",     
"151 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.9380", "33.6770", "47.2770", "42.9840",  "F:M - R:M",     
"152 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:07.7390", "34.1580", "50.3910", "43.1900",  "F:M - R:M",     
"153 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:05.1200", "34.0490", "47.5110", "43.5600",  "F:M - R:M",     
"154 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:05.0980", "33.9870", "47.7990", "43.3120",  "F:M - R:M",     
"155 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:04.0660", "33.9580", "47.2770", "42.8310",  "F:M - R:M",     
"156 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.9820", "33.8680", "47.4750", "41.6390",  "F:M - R:M",     
"157 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:04.8250", "33.7810", "48.8560", "42.1880",  "F:M - R:M",     
"158 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:13.9080", "33.6520", "46.8500", "53.4060",  "F:M - R:M",     
"159 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:03.0160", "33.8350", "47.6150", "41.5660",  "F:M - R:M",     
"160 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.8460", "33.7830", "46.8310", "42.2320",  "F:M - R:M",     
"161 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:05.7460", "35.0660", "48.5470", "42.1330",  "F:M - R:M",     
"162 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:02.1850", "33.3330", "47.3390", "41.5130",  "F:M - R:M",     
"163 ", acfsk_ginetta_g61_lt_p3, no,"0", "02:01.2710", "33.5930", "46.9130", "40.7650",  "F:M - R:M",     
Average,,,"02:06.7036", "36.6390", "48.0908", "41.9738"
Best possible,,, "01:59.6070", "33.2690", "46.2700", "40.0680"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"GTD-TSP 026"
"1 ", lamborghini_huracan_gt3_evo2, no,"0", "04:35.3550", "142.5680", "68.6520", "64.1350",  "F:M - R:M",     
"2 ", lamborghini_huracan_gt3_evo2, no,"0", "02:12.3890", "40.2200", "49.3300", "42.8390",  "F:M - R:M",     
